"date","pdsi","coord","day","month","year"
2007-07-09,-2.19,"Bovill",9,7,2007
2007-07-14,-2.33,"Bovill",14,7,2007
2007-07-19,-2.45,"Bovill",19,7,2007
2007-07-24,-2.57,"Bovill",24,7,2007
2007-07-29,-2.69,"Bovill",29,7,2007
2007-08-03,-2.81,"Bovill",3,8,2007
2007-08-08,-2.93,"Bovill",8,8,2007
2007-08-13,-3.04,"Bovill",13,8,2007
2007-08-18,-3.13,"Bovill",18,8,2007
2007-08-23,-3.18,"Bovill",23,8,2007
2007-08-28,-3.22,"Bovill",28,8,2007
2007-09-02,-3.23,"Bovill",2,9,2007
2007-09-07,-3.23,"Bovill",7,9,2007
2007-09-12,-3.23,"Bovill",12,9,2007
2007-09-17,-3.24,"Bovill",17,9,2007
2007-09-22,-3.28,"Bovill",22,9,2007
2007-09-27,-3.33,"Bovill",27,9,2007
2007-10-02,-3.33,"Bovill",2,10,2007
2007-10-07,-3.29,"Bovill",7,10,2007
2007-10-12,-3.25,"Bovill",12,10,2007
2007-10-17,-3.17,"Bovill",17,10,2007
2007-10-22,-3.05,"Bovill",22,10,2007
2007-10-27,-2.95,"Bovill",27,10,2007
2007-11-01,-2.93,"Bovill",1,11,2007
2007-11-06,-2.99,"Bovill",6,11,2007
2007-11-11,-3.1,"Bovill",11,11,2007
2007-11-16,-3.21,"Bovill",16,11,2007
2007-11-21,-3.24,"Bovill",21,11,2007
2007-11-26,-3.25,"Bovill",26,11,2007
2007-12-01,-3.27,"Bovill",1,12,2007
2007-12-06,-3.29,"Bovill",6,12,2007
2007-12-11,-3.31,"Bovill",11,12,2007
2007-12-16,-3.35,"Bovill",16,12,2007
2007-12-21,-3.38,"Bovill",21,12,2007
2007-12-26,-3.33,"Bovill",26,12,2007
2007-12-31,-3.22,"Bovill",31,12,2007
2008-01-05,-3.12,"Bovill",5,1,2008
2008-01-10,-3.02,"Bovill",10,1,2008
2008-01-15,-2.87,"Bovill",15,1,2008
2008-01-20,-2.78,"Bovill",20,1,2008
2008-01-25,-2.76,"Bovill",25,1,2008
2008-01-30,-2.69,"Bovill",30,1,2008
2008-02-04,-2.5,"Bovill",4,2,2008
2008-02-09,-2.28,"Bovill",9,2,2008
2008-02-14,-2.08,"Bovill",14,2,2008
2008-02-19,-1.93,"Bovill",19,2,2008
2008-02-24,-1.77,"Bovill",24,2,2008
2008-02-29,-1.67,"Bovill",29,2,2008
2008-03-05,-1.69,"Bovill",5,3,2008
2008-03-10,-1.79,"Bovill",10,3,2008
2008-03-15,-1.86,"Bovill",15,3,2008
2008-03-20,-1.87,"Bovill",20,3,2008
2008-03-25,-1.85,"Bovill",25,3,2008
2008-03-30,-1.78,"Bovill",30,3,2008
2008-04-04,-1.7,"Bovill",4,4,2008
2008-04-09,-1.56,"Bovill",9,4,2008
2008-04-14,-1.48,"Bovill",14,4,2008
2008-04-19,-1.45,"Bovill",19,4,2008
2008-04-24,-1.41,"Bovill",24,4,2008
2008-04-29,-1.43,"Bovill",29,4,2008
2008-05-04,-1.47,"Bovill",4,5,2008
2008-05-09,-1.55,"Bovill",9,5,2008
2008-05-14,-1.58,"Bovill",14,5,2008
2008-05-19,-1.64,"Bovill",19,5,2008
2008-05-24,-1.7,"Bovill",24,5,2008
2008-05-29,-1.75,"Bovill",29,5,2008
2008-06-03,-1.75,"Bovill",3,6,2008
2008-06-08,-1.72,"Bovill",8,6,2008
2008-06-13,-1.64,"Bovill",13,6,2008
2008-06-18,-1.55,"Bovill",18,6,2008
2008-06-23,-1.48,"Bovill",23,6,2008
2008-06-28,-1.43,"Bovill",28,6,2008
2008-07-03,-1.43,"Bovill",3,7,2008
2008-07-08,-1.47,"Bovill",8,7,2008
2008-07-13,-1.52,"Bovill",13,7,2008
2008-07-18,-1.56,"Bovill",18,7,2008
2008-07-23,-1.6,"Bovill",23,7,2008
2008-07-28,-1.64,"Bovill",28,7,2008
2008-08-02,-1.69,"Bovill",2,8,2008
2008-08-07,-1.76,"Bovill",7,8,2008
2008-08-12,-1.82,"Bovill",12,8,2008
2008-08-17,-1.86,"Bovill",17,8,2008
2008-08-22,-1.79,"Bovill",22,8,2008
2008-08-27,-1.7,"Bovill",27,8,2008
2008-09-01,-1.6,"Bovill",1,9,2008
2008-09-06,-1.5,"Bovill",6,9,2008
2008-09-11,-1.43,"Bovill",11,9,2008
2008-09-16,-1.38,"Bovill",16,9,2008
2008-09-21,-1.36,"Bovill",21,9,2008
2008-09-26,-1.34,"Bovill",26,9,2008
2008-10-01,-1.34,"Bovill",1,10,2008
2008-10-06,-1.32,"Bovill",6,10,2008
2008-10-11,-1.28,"Bovill",11,10,2008
2008-10-16,-1.26,"Bovill",16,10,2008
2008-10-21,-1.31,"Bovill",21,10,2008
2008-10-26,-1.41,"Bovill",26,10,2008
2008-10-31,-1.52,"Bovill",31,10,2008
2008-11-05,-1.62,"Bovill",5,11,2008
2008-11-10,-1.68,"Bovill",10,11,2008
2008-11-15,-1.67,"Bovill",15,11,2008
2008-11-20,-1.67,"Bovill",20,11,2008
2008-11-25,-1.7,"Bovill",25,11,2008
2008-11-30,-1.7,"Bovill",30,11,2008
2008-12-05,-1.76,"Bovill",5,12,2008
2008-12-10,-1.85,"Bovill",10,12,2008
2008-12-15,-1.94,"Bovill",15,12,2008
2008-12-20,-2.02,"Bovill",20,12,2008
2008-12-25,-2.06,"Bovill",25,12,2008
2008-12-30,-2.04,"Bovill",30,12,2008
2009-01-05,-1.94,"Bovill",5,1,2009
2009-01-10,-1.8,"Bovill",10,1,2009
2009-01-15,-1.67,"Bovill",15,1,2009
2009-01-20,-1.6,"Bovill",20,1,2009
2009-01-25,-1.52,"Bovill",25,1,2009
2009-01-30,-1.46,"Bovill",30,1,2009
2009-02-04,-1.47,"Bovill",4,2,2009
2009-02-09,-1.58,"Bovill",9,2,2009
2009-02-14,-1.69,"Bovill",14,2,2009
2009-02-19,-1.82,"Bovill",19,2,2009
2009-02-24,-1.93,"Bovill",24,2,2009
2009-03-01,-2.01,"Bovill",1,3,2009
2009-03-06,-2.05,"Bovill",6,3,2009
2009-03-11,-2.07,"Bovill",11,3,2009
2009-03-16,-2.06,"Bovill",16,3,2009
2009-03-21,-2.02,"Bovill",21,3,2009
2009-03-26,-1.95,"Bovill",26,3,2009
2009-03-31,-1.85,"Bovill",31,3,2009
2009-04-05,-1.7,"Bovill",5,4,2009
2009-04-10,-1.59,"Bovill",10,4,2009
2009-04-15,-1.46,"Bovill",15,4,2009
2009-04-20,-1.36,"Bovill",20,4,2009
2009-04-25,-1.32,"Bovill",25,4,2009
2009-04-30,-1.34,"Bovill",30,4,2009
2009-05-05,-1.38,"Bovill",5,5,2009
2009-05-10,-1.37,"Bovill",10,5,2009
2009-05-15,-1.32,"Bovill",15,5,2009
2009-05-20,-1.28,"Bovill",20,5,2009
2009-05-25,-1.25,"Bovill",25,5,2009
2009-05-30,-1.27,"Bovill",30,5,2009
2009-06-04,-1.39,"Bovill",4,6,2009
2009-06-09,-1.48,"Bovill",9,6,2009
2009-06-14,-1.6,"Bovill",14,6,2009
2009-06-19,-1.66,"Bovill",19,6,2009
2009-06-24,-1.69,"Bovill",24,6,2009
2009-06-29,-1.73,"Bovill",29,6,2009
2009-07-04,-1.79,"Bovill",4,7,2009
2009-07-09,-1.86,"Bovill",9,7,2009
2009-07-14,-1.91,"Bovill",14,7,2009
2009-07-19,-1.96,"Bovill",19,7,2009
2009-07-24,-1.99,"Bovill",24,7,2009
2009-07-29,-2.02,"Bovill",29,7,2009
2009-08-03,-2.07,"Bovill",3,8,2009
2009-08-08,-2.02,"Bovill",8,8,2009
2009-08-13,-1.99,"Bovill",13,8,2009
2009-08-18,-1.92,"Bovill",18,8,2009
2009-08-23,-1.84,"Bovill",23,8,2009
2009-08-28,-1.75,"Bovill",28,8,2009
2009-09-02,-1.64,"Bovill",2,9,2009
2009-09-07,-1.61,"Bovill",7,9,2009
2009-09-12,-1.61,"Bovill",12,9,2009
2009-09-17,-1.64,"Bovill",17,9,2009
2009-09-22,-1.68,"Bovill",22,9,2009
2009-09-27,-1.74,"Bovill",27,9,2009
2009-10-02,-1.81,"Bovill",2,10,2009
2009-10-07,-1.9,"Bovill",7,10,2009
2009-10-12,-1.99,"Bovill",12,10,2009
2009-10-17,-2.04,"Bovill",17,10,2009
2009-10-22,-2.08,"Bovill",22,10,2009
2009-10-27,-2.05,"Bovill",27,10,2009
2009-11-01,-2.03,"Bovill",1,11,2009
2009-11-06,-2.03,"Bovill",6,11,2009
2009-11-11,-2.02,"Bovill",11,11,2009
2009-11-16,-2.06,"Bovill",16,11,2009
2009-11-21,-2.13,"Bovill",21,11,2009
2009-11-26,-2.25,"Bovill",26,11,2009
2009-12-01,-2.36,"Bovill",1,12,2009
2009-12-06,-2.48,"Bovill",6,12,2009
2009-12-11,-2.61,"Bovill",11,12,2009
2009-12-16,-2.7,"Bovill",16,12,2009
2009-12-21,-2.75,"Bovill",21,12,2009
2009-12-26,-2.85,"Bovill",26,12,2009
2009-12-31,-2.95,"Bovill",31,12,2009
2010-01-05,-3.03,"Bovill",5,1,2010
2010-01-10,-3.1,"Bovill",10,1,2010
2010-01-15,-3.22,"Bovill",15,1,2010
2010-01-20,-3.38,"Bovill",20,1,2010
2010-01-25,-3.51,"Bovill",25,1,2010
2010-01-30,-3.68,"Bovill",30,1,2010
2010-02-04,-3.82,"Bovill",4,2,2010
2010-02-09,-3.96,"Bovill",9,2,2010
2010-02-14,-4.1,"Bovill",14,2,2010
2010-02-19,-4.21,"Bovill",19,2,2010
2010-02-24,-4.33,"Bovill",24,2,2010
2010-03-01,-4.44,"Bovill",1,3,2010
2010-03-06,-4.55,"Bovill",6,3,2010
2010-03-11,-4.64,"Bovill",11,3,2010
2010-03-16,-4.7,"Bovill",16,3,2010
2010-03-21,-4.74,"Bovill",21,3,2010
2010-03-26,-4.8,"Bovill",26,3,2010
2010-03-31,-4.84,"Bovill",31,3,2010
2010-04-05,-4.85,"Bovill",5,4,2010
2010-04-10,-4.9,"Bovill",10,4,2010
2010-04-15,-4.96,"Bovill",15,4,2010
2010-04-20,-5.01,"Bovill",20,4,2010
2010-04-25,-5.02,"Bovill",25,4,2010
2010-04-30,-4.93,"Bovill",30,4,2010
2010-05-05,-4.75,"Bovill",5,5,2010
2010-05-10,-4.55,"Bovill",10,5,2010
2010-05-15,-4.39,"Bovill",15,5,2010
2010-05-20,-4.26,"Bovill",20,5,2010
2010-05-25,-4.15,"Bovill",25,5,2010
2010-05-30,-4.14,"Bovill",30,5,2010
2010-06-04,-4.05,"Bovill",4,6,2010
2010-06-09,-3.94,"Bovill",9,6,2010
2010-06-14,-3.85,"Bovill",14,6,2010
2010-06-19,-3.71,"Bovill",19,6,2010
2010-06-24,-3.48,"Bovill",24,6,2010
2010-06-29,-3.26,"Bovill",29,6,2010
2010-07-04,-3.12,"Bovill",4,7,2010
2010-07-09,-2.99,"Bovill",9,7,2010
2010-07-14,-2.91,"Bovill",14,7,2010
2010-07-19,-2.87,"Bovill",19,7,2010
2010-07-24,-2.83,"Bovill",24,7,2010
2010-07-29,-2.8,"Bovill",29,7,2010
2010-08-03,-2.75,"Bovill",3,8,2010
2010-08-08,-2.7,"Bovill",8,8,2010
2010-08-13,-2.69,"Bovill",13,8,2010
2010-08-18,-2.71,"Bovill",18,8,2010
2010-08-23,-2.73,"Bovill",23,8,2010
2010-08-28,-2.78,"Bovill",28,8,2010
2010-09-02,-2.76,"Bovill",2,9,2010
2010-09-07,-2.74,"Bovill",7,9,2010
2010-09-12,-2.68,"Bovill",12,9,2010
2010-09-17,-2.62,"Bovill",17,9,2010
2010-09-22,-2.5,"Bovill",22,9,2010
2010-09-27,-2.38,"Bovill",27,9,2010
2010-10-02,-2.34,"Bovill",2,10,2010
2010-10-07,-2.26,"Bovill",7,10,2010
2010-10-12,-2.21,"Bovill",12,10,2010
2010-10-17,-2.19,"Bovill",17,10,2010
2010-10-22,-2.23,"Bovill",22,10,2010
2010-10-27,-2.16,"Bovill",27,10,2010
2010-11-01,-2.07,"Bovill",1,11,2010
2010-11-06,-2.02,"Bovill",6,11,2010
2010-11-11,-1.98,"Bovill",11,11,2010
2010-11-16,-1.89,"Bovill",16,11,2010
2010-11-21,-1.8,"Bovill",21,11,2010
2010-11-26,-1.81,"Bovill",26,11,2010
2010-12-01,-1.79,"Bovill",1,12,2010
2010-12-06,-1.78,"Bovill",6,12,2010
2010-12-11,-1.77,"Bovill",11,12,2010
2010-12-16,-1.71,"Bovill",16,12,2010
2010-12-21,-1.63,"Bovill",21,12,2010
2010-12-26,-1.62,"Bovill",26,12,2010
2010-12-31,-1.55,"Bovill",31,12,2010
2011-01-05,-1.48,"Bovill",5,1,2011
2011-01-10,-1.44,"Bovill",10,1,2011
2011-01-15,-1.37,"Bovill",15,1,2011
2011-01-20,-1.16,"Bovill",20,1,2011
2011-01-25,-0.92,"Bovill",25,1,2011
2011-01-30,-0.74,"Bovill",30,1,2011
2011-02-04,-0.59,"Bovill",4,2,2011
2011-02-09,1.39,"Bovill",9,2,2011
2011-02-14,1.4,"Bovill",14,2,2011
2011-02-19,1.34,"Bovill",19,2,2011
2011-02-24,1.3,"Bovill",24,2,2011
2011-03-01,1.35,"Bovill",1,3,2011
2011-03-06,1.42,"Bovill",6,3,2011
2011-03-11,1.51,"Bovill",11,3,2011
2011-03-16,1.63,"Bovill",16,3,2011
2011-03-21,1.72,"Bovill",21,3,2011
2011-03-26,1.76,"Bovill",26,3,2011
2011-03-31,1.78,"Bovill",31,3,2011
2011-04-05,1.9,"Bovill",5,4,2011
2011-04-10,2.03,"Bovill",10,4,2011
2011-04-15,2.17,"Bovill",15,4,2011
2011-04-20,2.32,"Bovill",20,4,2011
2011-04-25,2.53,"Bovill",25,4,2011
2011-04-30,2.72,"Bovill",30,4,2011
2011-05-05,2.77,"Bovill",5,5,2011
2011-05-10,2.88,"Bovill",10,5,2011
2011-05-15,2.96,"Bovill",15,5,2011
2011-05-20,3.03,"Bovill",20,5,2011
2011-05-25,3.1,"Bovill",25,5,2011
2011-05-30,3.16,"Bovill",30,5,2011
2011-06-04,3.24,"Bovill",4,6,2011
2011-06-09,3.33,"Bovill",9,6,2011
2011-06-14,3.4,"Bovill",14,6,2011
2011-06-19,3.48,"Bovill",19,6,2011
2011-06-24,3.53,"Bovill",24,6,2011
2011-06-29,3.56,"Bovill",29,6,2011
2011-07-04,3.56,"Bovill",4,7,2011
2011-07-09,3.53,"Bovill",9,7,2011
2011-07-14,3.51,"Bovill",14,7,2011
2011-07-19,3.5,"Bovill",19,7,2011
2011-07-24,3.51,"Bovill",24,7,2011
2011-07-29,3.52,"Bovill",29,7,2011
2011-08-03,3.54,"Bovill",3,8,2011
2011-08-08,3.52,"Bovill",8,8,2011
2011-08-13,3.51,"Bovill",13,8,2011
2011-08-18,3.47,"Bovill",18,8,2011
2011-08-23,3.4,"Bovill",23,8,2011
2011-08-28,3.3,"Bovill",28,8,2011
2011-09-02,3.19,"Bovill",2,9,2011
2011-09-07,3.06,"Bovill",7,9,2011
2011-09-12,2.9,"Bovill",12,9,2011
2011-09-17,2.75,"Bovill",17,9,2011
2011-09-22,2.61,"Bovill",22,9,2011
2011-09-27,2.46,"Bovill",27,9,2011
2011-10-02,2.3,"Bovill",2,10,2011
2011-10-07,2.22,"Bovill",7,10,2011
2011-10-12,2.21,"Bovill",12,10,2011
2011-10-17,2.2,"Bovill",17,10,2011
2011-10-22,2.19,"Bovill",22,10,2011
2011-10-27,2.17,"Bovill",27,10,2011
2011-11-01,2.18,"Bovill",1,11,2011
2011-11-06,2.1,"Bovill",6,11,2011
2011-11-11,1.93,"Bovill",11,11,2011
2011-11-16,1.77,"Bovill",16,11,2011
2011-11-21,1.64,"Bovill",21,11,2011
2011-11-26,1.52,"Bovill",26,11,2011
2011-12-01,1.41,"Bovill",1,12,2011
2011-12-06,1.25,"Bovill",6,12,2011
2011-12-11,1.06,"Bovill",11,12,2011
2011-12-16,0.870000000000001,"Bovill",16,12,2011
2011-12-21,0.67,"Bovill",21,12,2011
2011-12-26,-1.76,"Bovill",26,12,2011
2011-12-31,-1.83,"Bovill",31,12,2011
2012-01-05,-1.94,"Bovill",5,1,2012
2012-01-10,-2.07,"Bovill",10,1,2012
2012-01-15,-2.24,"Bovill",15,1,2012
2012-01-20,-2.32,"Bovill",20,1,2012
2012-01-25,-2.37,"Bovill",25,1,2012
2012-01-30,-2.48,"Bovill",30,1,2012
2012-02-04,-2.41,"Bovill",4,2,2012
2012-02-09,-2.38,"Bovill",9,2,2012
2012-02-14,-2.37,"Bovill",14,2,2012
2012-02-19,-2.39,"Bovill",19,2,2012
2012-02-24,-2.36,"Bovill",24,2,2012
2012-02-29,-2.28,"Bovill",29,2,2012
2012-03-05,-2.19,"Bovill",5,3,2012
2012-03-10,-2.1,"Bovill",10,3,2012
2012-03-15,-1.96,"Bovill",15,3,2012
2012-03-20,-1.72,"Bovill",20,3,2012
2012-03-25,-1.49,"Bovill",25,3,2012
2012-03-30,-1.28,"Bovill",30,3,2012
2012-04-04,-1.04,"Bovill",4,4,2012
2012-04-09,-0.77,"Bovill",9,4,2012
2012-04-14,-0.57,"Bovill",14,4,2012
2012-04-19,1.53,"Bovill",19,4,2012
2012-04-24,1.58,"Bovill",24,4,2012
2012-04-29,1.56,"Bovill",29,4,2012
2012-05-04,1.6,"Bovill",4,5,2012
2012-05-09,1.64,"Bovill",9,5,2012
2012-05-14,1.68,"Bovill",14,5,2012
2012-05-19,1.64,"Bovill",19,5,2012
2012-05-24,1.66,"Bovill",24,5,2012
2012-05-29,1.63,"Bovill",29,5,2012
2012-06-03,1.58,"Bovill",3,6,2012
2012-06-08,1.63,"Bovill",8,6,2012
2012-06-13,1.72,"Bovill",13,6,2012
2012-06-18,1.81,"Bovill",18,6,2012
2012-06-23,1.86,"Bovill",23,6,2012
2012-06-28,2,"Bovill",28,6,2012
2012-07-03,2.11,"Bovill",3,7,2012
2012-07-08,2.16,"Bovill",8,7,2012
2012-07-13,2.19,"Bovill",13,7,2012
2012-07-18,2.28,"Bovill",18,7,2012
2012-07-23,2.37,"Bovill",23,7,2012
2012-07-28,2.44,"Bovill",28,7,2012
2012-08-02,2.49,"Bovill",2,8,2012
2012-08-07,2.54,"Bovill",7,8,2012
2012-08-12,2.59,"Bovill",12,8,2012
2012-08-17,2.59,"Bovill",17,8,2012
2012-08-22,2.56,"Bovill",22,8,2012
2012-08-27,2.49,"Bovill",27,8,2012
2012-09-01,2.38,"Bovill",1,9,2012
2012-09-06,2.26,"Bovill",6,9,2012
2012-09-11,2.13,"Bovill",11,9,2012
2012-09-16,1.99,"Bovill",16,9,2012
2012-09-21,1.82,"Bovill",21,9,2012
2012-09-26,1.65,"Bovill",26,9,2012
2012-10-01,1.47,"Bovill",1,10,2012
2012-10-06,1.28,"Bovill",6,10,2012
2012-10-11,1.09,"Bovill",11,10,2012
2012-10-16,1.06,"Bovill",16,10,2012
2012-10-21,1.06,"Bovill",21,10,2012
2012-10-26,1.08,"Bovill",26,10,2012
2012-10-31,1.2,"Bovill",31,10,2012
2012-11-05,1.32,"Bovill",5,11,2012
2012-11-10,1.47,"Bovill",10,11,2012
2012-11-15,1.49,"Bovill",15,11,2012
2012-11-20,1.53,"Bovill",20,11,2012
2012-11-25,1.59,"Bovill",25,11,2012
2012-11-30,1.61,"Bovill",30,11,2012
2012-12-05,1.68,"Bovill",5,12,2012
2012-12-10,1.79,"Bovill",10,12,2012
2012-12-15,1.79,"Bovill",15,12,2012
2012-12-20,1.79,"Bovill",20,12,2012
2012-12-25,1.82,"Bovill",25,12,2012
2012-12-30,1.85,"Bovill",30,12,2012
2013-01-05,1.81,"Bovill",5,1,2013
2013-01-10,1.78,"Bovill",10,1,2013
2013-01-15,1.74,"Bovill",15,1,2013
2013-01-20,1.66,"Bovill",20,1,2013
2013-01-25,1.55,"Bovill",25,1,2013
2013-01-30,1.49,"Bovill",30,1,2013
2013-02-04,1.44,"Bovill",4,2,2013
2013-02-09,1.35,"Bovill",9,2,2013
2013-02-14,1.24,"Bovill",14,2,2013
2013-02-19,1.13,"Bovill",19,2,2013
2013-02-24,1.06,"Bovill",24,2,2013
2013-03-01,0.960000000000001,"Bovill",1,3,2013
2013-03-06,0.870000000000001,"Bovill",6,3,2013
2013-03-11,0.780000000000001,"Bovill",11,3,2013
2013-03-16,0.700000000000001,"Bovill",16,3,2013
2013-03-21,0.68,"Bovill",21,3,2013
2013-03-26,0.620000000000001,"Bovill",26,3,2013
2013-03-31,-0.109999999999999,"Bovill",31,3,2013
2013-04-05,-0.949999999999999,"Bovill",5,4,2013
2013-04-10,-0.99,"Bovill",10,4,2013
2013-04-15,-0.959999999999999,"Bovill",15,4,2013
2013-04-20,-0.9,"Bovill",20,4,2013
2013-04-25,-0.85,"Bovill",25,4,2013
2013-04-30,-0.77,"Bovill",30,4,2013
2013-05-05,-0.719999999999999,"Bovill",5,5,2013
2013-05-10,-0.74,"Bovill",10,5,2013
2013-05-15,-0.81,"Bovill",15,5,2013
2013-05-20,-0.949999999999999,"Bovill",20,5,2013
2013-05-25,-1.07,"Bovill",25,5,2013
2013-05-30,-1.15,"Bovill",30,5,2013
2013-06-04,-1.22,"Bovill",4,6,2013
2013-06-09,-1.3,"Bovill",9,6,2013
2013-06-14,-1.41,"Bovill",14,6,2013
2013-06-19,-1.5,"Bovill",19,6,2013
2013-06-24,-1.5,"Bovill",24,6,2013
2013-06-29,-1.49,"Bovill",29,6,2013
2013-07-04,-1.49,"Bovill",4,7,2013
2013-07-09,-1.48,"Bovill",9,7,2013
2013-07-14,-1.49,"Bovill",14,7,2013
2013-07-19,-1.53,"Bovill",19,7,2013
2013-07-24,-1.61,"Bovill",24,7,2013
2013-07-29,-1.69,"Bovill",29,7,2013
2013-08-03,-1.72,"Bovill",3,8,2013
2013-08-08,-1.74,"Bovill",8,8,2013
2013-08-13,-1.76,"Bovill",13,8,2013
2013-08-18,-1.78,"Bovill",18,8,2013
2013-08-23,-1.8,"Bovill",23,8,2013
2013-08-28,-1.79,"Bovill",28,8,2013
2013-09-02,-1.82,"Bovill",2,9,2013
2013-09-07,-1.82,"Bovill",7,9,2013
2013-09-12,-1.82,"Bovill",12,9,2013
2013-09-17,-1.82,"Bovill",17,9,2013
2013-09-22,-1.79,"Bovill",22,9,2013
2013-09-27,-1.71,"Bovill",27,9,2013
2013-10-02,-1.51,"Bovill",2,10,2013
2013-10-07,-1.35,"Bovill",7,10,2013
2013-10-12,-1.15,"Bovill",12,10,2013
2013-10-17,-0.98,"Bovill",17,10,2013
2013-10-22,-0.869999999999999,"Bovill",22,10,2013
2013-10-27,-0.859999999999999,"Bovill",27,10,2013
2013-11-01,-0.959999999999999,"Bovill",1,11,2013
2013-11-06,-1.03,"Bovill",6,11,2013
2013-11-11,-1.08,"Bovill",11,11,2013
2013-11-16,-1.05,"Bovill",16,11,2013
2013-11-21,-1.01,"Bovill",21,11,2013
2013-11-26,-1.03,"Bovill",26,11,2013
2013-12-01,-1.01,"Bovill",1,12,2013
2013-12-06,-1.03,"Bovill",6,12,2013
2013-12-11,-1.05,"Bovill",11,12,2013
2013-12-16,-1.09,"Bovill",16,12,2013
2013-12-21,-1.13,"Bovill",21,12,2013
2013-12-26,-1.17,"Bovill",26,12,2013
2013-12-31,-1.26,"Bovill",31,12,2013
2014-01-05,-1.39,"Bovill",5,1,2014
2014-01-10,-1.48,"Bovill",10,1,2014
2014-01-15,-1.53,"Bovill",15,1,2014
2014-01-20,-1.58,"Bovill",20,1,2014
2014-01-25,-1.67,"Bovill",25,1,2014
2014-01-30,-1.7,"Bovill",30,1,2014
2014-02-04,-1.76,"Bovill",4,2,2014
2014-02-09,-1.78,"Bovill",9,2,2014
2014-02-14,-1.77,"Bovill",14,2,2014
2014-02-19,-1.73,"Bovill",19,2,2014
2014-02-24,-1.6,"Bovill",24,2,2014
2014-03-01,-1.52,"Bovill",1,3,2014
2014-03-06,-1.33,"Bovill",6,3,2014
2014-03-11,-1.08,"Bovill",11,3,2014
2014-03-16,-0.9,"Bovill",16,3,2014
2014-03-21,-0.719999999999999,"Bovill",21,3,2014
2014-03-26,-0.629999999999999,"Bovill",26,3,2014
2014-03-31,1.03,"Bovill",31,3,2014
2014-04-05,1.07,"Bovill",5,4,2014
2014-04-10,0.98,"Bovill",10,4,2014
2014-04-15,0.870000000000001,"Bovill",15,4,2014
2014-04-20,0.800000000000001,"Bovill",20,4,2014
2014-04-25,0.860000000000001,"Bovill",25,4,2014
2014-04-30,0.84,"Bovill",30,4,2014
2014-05-05,0.82,"Bovill",5,5,2014
2014-05-10,0.880000000000001,"Bovill",10,5,2014
2014-05-15,0.93,"Bovill",15,5,2014
2014-05-20,0.94,"Bovill",20,5,2014
2014-05-25,0.83,"Bovill",25,5,2014
2014-05-30,0.74,"Bovill",30,5,2014
2014-06-04,0.620000000000001,"Bovill",4,6,2014
2014-06-09,-0.15,"Bovill",9,6,2014
2014-06-14,-0.5,"Bovill",14,6,2014
2014-06-19,-0.529999999999999,"Bovill",19,6,2014
2014-06-24,-0.56,"Bovill",24,6,2014
2014-06-29,-0.57,"Bovill",29,6,2014
2014-07-04,-0.6,"Bovill",4,7,2014
2014-07-09,-0.619999999999999,"Bovill",9,7,2014
2014-07-14,-0.68,"Bovill",14,7,2014
2014-07-19,-0.76,"Bovill",19,7,2014
2014-07-24,-0.82,"Bovill",24,7,2014
2014-07-29,-0.890000000000001,"Bovill",29,7,2014
2014-08-03,-0.959999999999999,"Bovill",3,8,2014
2014-08-08,-1.03,"Bovill",8,8,2014
2014-08-13,-1.11,"Bovill",13,8,2014
2014-08-18,-1.14,"Bovill",18,8,2014
2014-08-23,-1.16,"Bovill",23,8,2014
2014-08-28,-1.19,"Bovill",28,8,2014
2014-09-02,-1.19,"Bovill",2,9,2014
2014-09-07,-1.19,"Bovill",7,9,2014
2014-09-12,-1.19,"Bovill",12,9,2014
2014-09-17,-1.24,"Bovill",17,9,2014
2014-09-22,-1.34,"Bovill",22,9,2014
2014-09-27,-1.42,"Bovill",27,9,2014
2014-10-02,-1.47,"Bovill",2,10,2014
2014-10-07,-1.52,"Bovill",7,10,2014
2014-10-12,-1.57,"Bovill",12,10,2014
2014-10-17,-1.62,"Bovill",17,10,2014
2014-10-22,-1.64,"Bovill",22,10,2014
2014-10-27,-1.65,"Bovill",27,10,2014
2014-11-01,-1.68,"Bovill",1,11,2014
2014-11-06,-1.68,"Bovill",6,11,2014
2014-11-11,-1.68,"Bovill",11,11,2014
2014-11-16,-1.72,"Bovill",16,11,2014
2014-11-21,-1.76,"Bovill",21,11,2014
2014-11-26,-1.76,"Bovill",26,11,2014
2014-12-01,-1.78,"Bovill",1,12,2014
2014-12-06,-1.77,"Bovill",6,12,2014
2014-12-11,-1.78,"Bovill",11,12,2014
2014-12-16,-1.8,"Bovill",16,12,2014
2014-12-21,-1.77,"Bovill",21,12,2014
2014-12-26,-1.77,"Bovill",26,12,2014
2014-12-31,-1.8,"Bovill",31,12,2014
2015-01-05,-1.76,"Bovill",5,1,2015
2015-01-10,-1.69,"Bovill",10,1,2015
2015-01-15,-1.64,"Bovill",15,1,2015
2015-01-20,-1.61,"Bovill",20,1,2015
2015-01-25,-1.54,"Bovill",25,1,2015
2015-01-30,-1.51,"Bovill",30,1,2015
2015-02-04,-1.59,"Bovill",4,2,2015
2015-02-09,-1.55,"Bovill",9,2,2015
2015-02-14,-1.5,"Bovill",14,2,2015
2015-02-19,-1.56,"Bovill",19,2,2015
2015-02-24,-1.62,"Bovill",24,2,2015
2015-03-01,-1.69,"Bovill",1,3,2015
2015-03-06,-1.81,"Bovill",6,3,2015
2015-03-11,-2,"Bovill",11,3,2015
